R:A::C:P,0 5,1,2 3 6,4
0 5,0.4148936170212766,0.14893617021276595,0.3191489361702128,0.11702127659574468
1,0.3805309734513274,0.1902654867256637,0.30973451327433627,0.11946902654867257
2 3 6,0.25274725274725274,0.14835164835164835,0.489010989010989,0.10989010989010989
4,0.4166666666666667,0.08333333333333333,0.5,0.0
