R:A::C:P,0 4 5,1,2 3,6
0 4 5,0.32571428571428573,0.13559322033898305,0.18181818181818182,0.18518518518518517
1,0.4114285714285714,0.5254237288135594,0.4318181818181818,0.46296296296296297
2 3,0.21142857142857144,0.3050847457627119,0.3409090909090909,0.3333333333333333
6,0.05142857142857143,0.03389830508474576,0.045454545454545456,0.018518518518518517
