R:A::C:P,0 5,1 6,2,3,4
0 5,0.37735849056603776,0.1935483870967742,0.12,0.0967741935483871,0.3684210526315789
1 6,0.4528301886792453,0.5806451612903226,0.44,0.41935483870967744,0.3157894736842105
2,0.1509433962264151,0.1935483870967742,0.32,0.3548387096774194,0.05263157894736842
3,0.0,0.03225806451612903,0.08,0.06451612903225806,0.10526315789473684
4,0.018867924528301886,0.0,0.04,0.06451612903225806,0.15789473684210525
