R:A::C:P,0,1 2,3 5 6,4
0,0.2153846153846154,0.12222222222222222,0.08227848101265822,0.08620689655172414
1 2,0.6461538461538462,0.7055555555555556,0.5632911392405063,0.6379310344827587
3 5 6,0.11538461538461539,0.13333333333333333,0.26582278481012656,0.27586206896551724
4,0.023076923076923078,0.03888888888888889,0.08860759493670886,0.0
