R:A::C:P,0,1,2 5,3 6,4
0,0.022988505747126436,0.013649425287356323,0.008620689655172414,0.0035919540229885057,0.004310344827586207
1,0.06609195402298851,0.07255747126436782,0.04597701149425287,0.05316091954022988,0.035919540229885055
2 5,0.040229885057471264,0.04454022988505747,0.07040229885057471,0.07686781609195402,0.034482758620689655
3 6,0.04741379310344827,0.033764367816091954,0.09985632183908046,0.12284482758620689,0.05028735632183908
4,0.005747126436781609,0.0035919540229885057,0.017959770114942528,0.013649425287356323,0.011494252873563218
