R:A::C:P,0,1 6,2,3 4,5
0,0.16911764705882354,0.07627118644067797,0.05660377358490566,0.0845771144278607,0.08823529411764706
1 6,0.5294117647058824,0.5889830508474576,0.44339622641509435,0.4626865671641791,0.38235294117647056
2,0.16911764705882354,0.1864406779661017,0.2830188679245283,0.24378109452736318,0.2549019607843137
3 4,0.08088235294117647,0.07627118644067797,0.16981132075471697,0.12935323383084577,0.1568627450980392
5,0.051470588235294115,0.07203389830508475,0.04716981132075472,0.07960199004975124,0.11764705882352941
