R:A::C:P,0,1 4,2 5,3 6
0,0.5,0.23809523809523808,0.11904761904761904,0.14285714285714285
1 4,0.272,0.256,0.248,0.224
2 5,0.14516129032258066,0.22580645161290322,0.2903225806451613,0.3387096774193548
3 6,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.4444444444444444
