R:A::C:P,0 4 5,1 2 3,6
0 4 5,0.15159574468085107,0.06382978723404255,0.026595744680851064
1 2 3,0.2898936170212766,0.31117021276595747,0.11436170212765957
6,0.023936170212765957,0.015957446808510637,0.0026595744680851063
