R:A::C:P,0 4,1,2,3 5 6
0 4,0.1761006289308176,0.031446540880503145,0.018867924528301886,0.03773584905660377
1,0.1509433962264151,0.11320754716981132,0.06918238993710692,0.1069182389937107
2,0.031446540880503145,0.025157232704402517,0.050314465408805034,0.1069182389937107
3 5 6,0.025157232704402517,0.006289308176100629,0.018867924528301886,0.031446540880503145
