R:A::C:P,0 4,1,2,3 5 6
0 4,0.6666666666666666,0.11904761904761904,0.07142857142857142,0.14285714285714285
1,0.34285714285714286,0.2571428571428571,0.15714285714285714,0.24285714285714285
2,0.14705882352941177,0.11764705882352941,0.23529411764705882,0.5
3 5 6,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.38461538461538464
