R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.12448132780082988,0.08256880733944955,0.04216867469879518,0.018867924528301886,0.028409090909090908,0.027210884353741496,0.010582010582010581,0.0,0.0847457627118644
1,0.34854771784232363,0.41743119266055045,0.2289156626506024,0.1761006289308176,0.2727272727272727,0.1360544217687075,0.20105820105820105,0.18803418803418803,0.2033898305084746
2,0.13692946058091288,0.21559633027522937,0.2469879518072289,0.22012578616352202,0.16477272727272727,0.19047619047619047,0.18518518518518517,0.13675213675213677,0.1864406779661017
3,0.06639004149377593,0.05045871559633028,0.09036144578313253,0.08176100628930817,0.06818181818181818,0.08843537414965986,0.06878306878306878,0.03418803418803419,0.0847457627118644
4,0.024896265560165973,0.01834862385321101,0.08433734939759036,0.06289308176100629,0.07954545454545454,0.05442176870748299,0.021164021164021163,0.05128205128205128,0.11864406779661017
5,0.06224066390041494,0.04128440366972477,0.060240963855421686,0.1069182389937107,0.07386363636363637,0.05442176870748299,0.0582010582010582,0.08547008547008547,0.05084745762711865
6,0.16597510373443983,0.13761467889908258,0.21084337349397592,0.2830188679245283,0.26136363636363635,0.3741496598639456,0.42328042328042326,0.37606837606837606,0.2711864406779661
7,0.03319502074688797,0.013761467889908258,0.0,0.025157232704402517,0.011363636363636364,0.027210884353741496,0.005291005291005291,0.06837606837606838,0.0
p,0.03734439834024896,0.022935779816513763,0.03614457831325301,0.025157232704402517,0.03977272727272727,0.047619047619047616,0.026455026455026454,0.05982905982905983,0.0
