R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.40540540540540543,0.24324324324324326,0.0945945945945946,0.04054054054054054,0.06756756756756757,0.05405405405405406,0.02702702702702703,0.0,0.06756756756756757
1,0.2204724409448819,0.2388451443569554,0.09973753280839895,0.07349081364829396,0.12598425196850394,0.05249343832020997,0.09973753280839895,0.05774278215223097,0.031496062992125984
2,0.12,0.1709090909090909,0.14909090909090908,0.12727272727272726,0.10545454545454545,0.10181818181818182,0.12727272727272726,0.05818181818181818,0.04
3,0.1568627450980392,0.10784313725490197,0.14705882352941177,0.12745098039215685,0.11764705882352941,0.12745098039215685,0.12745098039215685,0.0392156862745098,0.049019607843137254
4,0.0821917808219178,0.0547945205479452,0.1917808219178082,0.136986301369863,0.1917808219178082,0.1095890410958904,0.0547945205479452,0.0821917808219178,0.0958904109589041
5,0.15625,0.09375,0.10416666666666667,0.17708333333333334,0.13541666666666666,0.08333333333333333,0.11458333333333333,0.10416666666666667,0.03125
6,0.10230179028132992,0.07672634271099744,0.08951406649616368,0.11508951406649616,0.11764705882352941,0.14066496163682865,0.20460358056265984,0.11253196930946291,0.04092071611253197
7,0.26666666666666666,0.1,0.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.26666666666666666,0.0
p,0.18,0.1,0.12,0.08,0.14,0.14,0.1,0.14,0.0
