R:A::C:P,0,1,2,3,4,5,6
0,0.0,0.08244680851063829,0.010638297872340425,0.007978723404255319,0.02127659574468085,0.023936170212765957,0.013297872340425532
1,0.1595744680851064,0.0,0.09308510638297872,0.047872340425531915,0.05851063829787234,0.010638297872340425,0.07180851063829788
2,0.026595744680851064,0.05053191489361702,0.0,0.0425531914893617,0.031914893617021274,0.015957446808510637,0.047872340425531915
3,0.0026595744680851063,0.0026595744680851063,0.018617021276595744,0.0,0.015957446808510637,0.010638297872340425,0.007978723404255319
4,0.010638297872340425,0.0,0.007978723404255319,0.010638297872340425,0.0,0.0026595744680851063,0.005319148936170213
5,0.010638297872340425,0.0,0.005319148936170213,0.015957446808510637,0.0026595744680851063,0.0,0.010638297872340425
6,0.0026595744680851063,0.005319148936170213,0.010638297872340425,0.0026595744680851063,0.013297872340425532,0.007978723404255319,0.0
