R:A::C:P,0 1,2,3 5,4 6
0 1,0.6944444444444444,0.5319148936170213,0.4336283185840708,0.4368932038834951
2,0.1712962962962963,0.2553191489361702,0.26548672566371684,0.1941747572815534
3 5,0.06481481481481481,0.11702127659574468,0.168141592920354,0.1553398058252427
4 6,0.06944444444444445,0.09574468085106383,0.13274336283185842,0.21359223300970873
