R:A::C:P,0 2 4,1 3 5,6
0 2 4,0.14295977011494254,0.1271551724137931,0.033045977011494254
1 3 5,0.1932471264367816,0.17672413793103448,0.04597701149425287
6,0.10344827586206896,0.11422413793103449,0.06321839080459771
