R:A::C:P,0 2 6,1,3 4,5
0 2 6,0.2413793103448276,0.07543103448275862,0.13793103448275862,0.07686781609195402
1,0.12284482758620689,0.07255747126436782,0.0603448275862069,0.017959770114942528
3 4,0.05387931034482758,0.011494252873563218,0.042385057471264365,0.017959770114942528
5,0.027298850574712645,0.008620689655172414,0.023706896551724137,0.009339080459770116
