R:A::C:P,0 2 6,1,3 4,5
0 2 6,0.4540540540540541,0.14189189189189189,0.2594594594594595,0.1445945945945946
1,0.44881889763779526,0.2650918635170604,0.2204724409448819,0.06561679790026247
3 4,0.42857142857142855,0.09142857142857143,0.33714285714285713,0.14285714285714285
5,0.3958333333333333,0.125,0.34375,0.13541666666666666
