R:A::C:P,0,1,2,3,4,5,6,p
0,0.1839080459770115,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0
1,0.05747126436781609,0.12643678160919541,0.10344827586206896,0.0,0.011494252873563218,0.0,0.0,0.011494252873563218
2,0.022988505747126436,0.06896551724137931,0.05747126436781609,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.022988505747126436,0.0,0.0,0.011494252873563218,0.0,0.0
4,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218
5,0.0,0.011494252873563218,0.034482758620689655,0.0,0.011494252873563218,0.0,0.011494252873563218,0.0
6,0.011494252873563218,0.0,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.0,0.011494252873563218,0.011494252873563218
p,0.0,0.022988505747126436,0.0,0.011494252873563218,0.0,0.022988505747126436,0.0,0.034482758620689655
