R:A::C:P,0 6,1,2 5,3,4
0 6,0.12284482758620689,0.039511494252873564,0.08620689655172414,0.041666666666666664,0.04382183908045977
1,0.09482758620689655,0.07255747126436782,0.04597701149425287,0.02442528735632184,0.035919540229885055
2 5,0.07543103448275862,0.04454022988505747,0.07040229885057471,0.041666666666666664,0.034482758620689655
3,0.021551724137931036,0.007902298850574713,0.022270114942528736,0.010775862068965518,0.010775862068965518
4,0.010057471264367816,0.0035919540229885057,0.017959770114942528,0.009339080459770116,0.011494252873563218
