R:A::C:P,0 6,1,2 5,3,4
0 6,0.37831858407079644,0.23504273504273504,0.35502958579881655,0.3258426966292135,0.32105263157894737
1,0.2920353982300885,0.43162393162393164,0.1893491124260355,0.19101123595505617,0.2631578947368421
2 5,0.2323008849557522,0.26495726495726496,0.28994082840236685,0.3258426966292135,0.25263157894736843
3,0.06637168141592921,0.04700854700854701,0.09171597633136094,0.08426966292134831,0.07894736842105263
4,0.030973451327433628,0.021367521367521368,0.07396449704142012,0.07303370786516854,0.08421052631578947
