R:A::C:P,0 2 4,1,3,5 6
0 2 4,0.5024630541871922,0.16748768472906403,0.13793103448275862,0.1921182266009852
1,0.5929203539823009,0.1902654867256637,0.084070796460177,0.13274336283185842
3,0.4117647058823529,0.08823529411764706,0.14705882352941177,0.35294117647058826
5 6,0.5079365079365079,0.09523809523809523,0.15873015873015872,0.23809523809523808
