R:A::C:P,comedy,history,tragedy
comedy,0.646551724137931,0.15517241379310345,0.19827586206896552
history,0.10294117647058823,0.7352941176470589,0.16176470588235295
tragedy,0.24358974358974358,0.1794871794871795,0.5769230769230769
