R:A::C:P,0 3,1,2 6,4,5
0 3,0.11904761904761904,0.05555555555555555,0.023809523809523808,0.03968253968253968,0.015873015873015872
1,0.15873015873015872,0.1746031746031746,0.07142857142857142,0.031746031746031744,0.031746031746031744
2 6,0.07936507936507936,0.031746031746031744,0.07142857142857142,0.015873015873015872,0.023809523809523808
4,0.007936507936507936,0.0,0.015873015873015872,0.007936507936507936,0.0
5,0.015873015873015872,0.0,0.007936507936507936,0.0,0.0
