R:A::C:P,0 3 5 6,1,2 4
0 3 5 6,0.20742637644046094,0.05761843790012804,0.10627400768245839
1,0.1946222791293214,0.08962868117797695,0.07426376440460948
2 4,0.1382842509603073,0.040973111395646605,0.09090909090909091
