R:A::C:P,0 3 5 6,1,2 4
0 3 5 6,0.5586206896551724,0.15517241379310345,0.28620689655172415
1,0.5428571428571428,0.25,0.20714285714285716
2 4,0.5118483412322274,0.15165876777251186,0.33649289099526064
