R:A::C:P,0 2,1 5,3 4,6
0 2,0.3346938775510204,0.3224489795918367,0.2693877551020408,0.07346938775510205
1 5,0.31750741839762614,0.34124629080118696,0.20771513353115728,0.13353115727002968
3 4,0.3258426966292135,0.2808988764044944,0.29213483146067415,0.10112359550561797
6,0.21818181818181817,0.2727272727272727,0.35454545454545455,0.15454545454545454
