R:A::C:P,0 3 6,1 4 5,2
0 3 6,0.1968390804597701,0.16594827586206898,0.04454022988505747
1 4 5,0.1724137931034483,0.17600574712643677,0.04669540229885057
2,0.08333333333333333,0.08477011494252873,0.029454022988505746
