R:A::C:P,0 3 6,1 4 5,2
0 3 6,0.43492063492063493,0.3888888888888889,0.36904761904761907
1 4 5,0.38095238095238093,0.41245791245791247,0.3869047619047619
2,0.18412698412698414,0.19865319865319866,0.24404761904761904
