R:A::C:P,antag,fool,other,protag
antag,0.07407407407407407,0.0,0.5185185185185185,0.4074074074074074
fool,0.10526315789473684,0.7368421052631579,0.10526315789473684,0.05263157894736842
other,0.12179487179487179,0.08333333333333333,0.6314102564102564,0.16346153846153846
protag,0.14285714285714285,0.05714285714285714,0.45714285714285713,0.34285714285714286
