R:A::C:P,0,1,2,3 6,4,5
0,17,5,2,2,7,2
1,18,18,11,12,6,5
2,4,4,8,13,1,4
3 6,1,1,2,3,2,0
4,1,0,1,2,3,0
5,1,0,1,2,0,0
