R:A::C:P,0 5,1 3 6,2 4
0 5,0.0741444866920152,0.060836501901140684,0.043726235741444866
1 3 6,0.20152091254752852,0.1920152091254753,0.17110266159695817
2 4,0.06844106463878327,0.11406844106463879,0.0741444866920152
