R:A::C:P,0 4 6,1,2 3 5
0 4 6,0.3008130081300813,0.20689655172413793,0.16842105263157894
1,0.4715447154471545,0.4827586206896552,0.4421052631578947
2 3 5,0.22764227642276422,0.3103448275862069,0.3894736842105263
