R:A::C:P,0 4 6,1,2 3 5
0 4 6,0.14979757085020243,0.024291497975708502,0.06477732793522267
1,0.23481781376518218,0.05668016194331984,0.1700404858299595
2 3 5,0.11336032388663968,0.03643724696356275,0.14979757085020243
