R:A::C:P,0,1 5,2 3 4 6
0,0.5,0.14285714285714285,0.35714285714285715
1 5,0.28688524590163933,0.1721311475409836,0.5409836065573771
2 3 4 6,0.10843373493975904,0.21686746987951808,0.6746987951807228
