R:A::C:P,0,1 5,2 3 4 6
0,0.08502024291497975,0.024291497975708502,0.06072874493927125
1 5,0.1417004048582996,0.08502024291497975,0.26720647773279355
2 3 4 6,0.03643724696356275,0.0728744939271255,0.22672064777327935
