R:A::C:P,0,1 5,2 3 4 6
0,0.3230769230769231,0.13333333333333333,0.10948905109489052
1 5,0.5384615384615384,0.4666666666666667,0.48175182481751827
2 3 4 6,0.13846153846153847,0.4,0.40875912408759124
