R:A::C:P,0 4,1,2 6,3,5
0 4,0.04454022988505747,0.017241379310344827,0.022270114942528736,0.011494252873563218,0.010057471264367816
1,0.10201149425287356,0.07255747126436782,0.05675287356321839,0.02442528735632184,0.017959770114942528
2 6,0.1271551724137931,0.0617816091954023,0.14870689655172414,0.06752873563218391,0.07327586206896551
3,0.022988505747126436,0.007902298850574713,0.020114942528735632,0.010775862068965518,0.011494252873563218
5,0.022270114942528736,0.008620689655172414,0.015086206896551725,0.013649425287356323,0.009339080459770116
