R:A::C:P,0 4,1,2 6,3,5
0 4,0.4217687074829932,0.16326530612244897,0.2108843537414966,0.10884353741496598,0.09523809523809523
1,0.37270341207349084,0.2650918635170604,0.2073490813648294,0.08923884514435695,0.06561679790026247
2 6,0.26576576576576577,0.12912912912912913,0.3108108108108108,0.14114114114114115,0.15315315315315314
3,0.3137254901960784,0.10784313725490197,0.27450980392156865,0.14705882352941177,0.1568627450980392
5,0.3229166666666667,0.125,0.21875,0.19791666666666666,0.13541666666666666
