R:A::C:P,0 1 4,2,3 5 6
0 1 4,0.5552699228791774,0.4716981132075472,0.4405594405594406
2,0.20308483290488433,0.2830188679245283,0.2202797202797203
3 5 6,0.2416452442159383,0.24528301886792453,0.33916083916083917
