R:A::C:P,0 1 4,2,3 5 6
0 1 4,0.2765685019206146,0.06402048655569782,0.1613316261203585
2,0.10115236875800256,0.03841229193341869,0.08066581306017925
3 5 6,0.1203585147247119,0.03329065300896287,0.12419974391805377
