R:A::C:P,0,1,2,3,4,5,6,p
0,0.37142857142857144,0.25,0.05263157894736842,0.0,0.2727272727272727,0.2222222222222222,0.0,0.125
1,0.4,0.7083333333333334,0.42105263157894735,0.3125,0.2727272727272727,0.4444444444444444,0.0,0.5
2,0.11428571428571428,0.041666666666666664,0.3684210526315789,0.3125,0.18181818181818182,0.3333333333333333,0.0,0.3125
3,0.0,0.0,0.05263157894736842,0.125,0.09090909090909091,0.0,0.5,0.0
4,0.02857142857142857,0.0,0.0,0.0,0.09090909090909091,0.0,0.5,0.0625
5,0.02857142857142857,0.0,0.05263157894736842,0.0625,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0
p,0.05714285714285714,0.0,0.05263157894736842,0.125,0.09090909090909091,0.0,0.0,0.0
