R:A::C:P,0 5 6,1,2 3 4
0 5 6,0.5161290322580645,0.22580645161290322,0.25806451612903225
1,0.3050847457627119,0.3728813559322034,0.3220338983050847
2 3 4,0.2777777777777778,0.1111111111111111,0.6111111111111112
