R:A::C:P,0,1 2 6,3,4 5
0,0.3150684931506849,0.3287671232876712,0.0684931506849315,0.2876712328767123
1 2 6,0.16903914590747332,0.4626334519572954,0.12455516014234876,0.24377224199288255
3,0.08,0.46,0.18,0.28
4 5,0.14583333333333334,0.3645833333333333,0.11458333333333333,0.375
