R:A::C:P,0,1 2 6,3,4 5
0,0.16911764705882354,0.07017543859649122,0.05263157894736842,0.10096153846153846
1 2 6,0.6985294117647058,0.7602339181286549,0.7368421052631579,0.6586538461538461
3,0.029411764705882353,0.06725146198830409,0.09473684210526316,0.0673076923076923
4 5,0.10294117647058823,0.1023391812865497,0.11578947368421053,0.17307692307692307
