R:A::C:P,0,1 2 6,3,4 5
0,0.029449423815621,0.030729833546734954,0.006402048655569782,0.026888604353393086
1 2 6,0.12163892445582586,0.33290653008962867,0.08962868117797695,0.17541613316261204
3,0.005121638924455826,0.029449423815621,0.011523687580025609,0.01792573623559539
4 5,0.01792573623559539,0.04481434058898848,0.014084507042253521,0.046094750320102434
