R:A::C:P,0 5 6,1 2 4,3
0 5 6,0.45819935691318325,0.33614864864864863,0.43258426966292135
1 2 4,0.4678456591639871,0.5945945945945946,0.48314606741573035
3,0.07395498392282958,0.06925675675675676,0.08426966292134831
