R:A::C:P,0 5 6,1 2 4,3
0 5 6,0.20474137931034483,0.14295977011494254,0.05531609195402299
1 2 4,0.20905172413793102,0.25287356321839083,0.0617816091954023
3,0.033045977011494254,0.029454022988505746,0.010775862068965518
