R:A::C:P,0,1 3 5,2 6,4
0,0.4857142857142857,0.2571428571428571,0.05714285714285714,0.2
1 3 5,0.2345679012345679,0.48148148148148145,0.18518518518518517,0.09876543209876543
2 6,0.1388888888888889,0.5555555555555556,0.2777777777777778,0.027777777777777776
4,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855
