R:A::C:P,0 3,1,2,4,5 6
0 3,0.21875,0.1744186046511628,0.20212765957446807,0.1206896551724138,0.19791666666666666
1,0.4479166666666667,0.5,0.425531914893617,0.46551724137931033,0.3125
2,0.19791666666666666,0.23255813953488372,0.2553191489361702,0.1724137931034483,0.19791666666666666
4,0.020833333333333332,0.023255813953488372,0.05319148936170213,0.0,0.13541666666666666
5 6,0.11458333333333333,0.06976744186046512,0.06382978723404255,0.2413793103448276,0.15625
