R:A::C:P,0 3,1 2,4,5 6
0 3,0.07984790874524715,0.06463878326996197,0.013307984790874524,0.03612167300380228
1 2,0.23574144486692014,0.2414448669201521,0.07034220532319392,0.09315589353612168
4,0.0076045627376425855,0.013307984790874524,0.0,0.024714828897338403
5 6,0.04182509505703422,0.022813688212927757,0.026615969581749048,0.028517110266159697
