R:A::C:P,0 2,1 3 4 5,6
0 2,0.21428571428571427,0.21428571428571427,0.0
1 3 4 5,0.2222222222222222,0.3253968253968254,0.015873015873015872
6,0.0,0.007936507936507936,0.0
