R:A::C:P,0 5,1 2 4 6,3
0 5,0.0741444866920152,0.07984790874524715,0.024714828897338403
1 2 4 6,0.2509505703422053,0.4220532319391635,0.08365019011406843
3,0.019011406844106463,0.03612167300380228,0.009505703422053232
