R:A::C:P,0 1 6,2,3,4 5
0 1 6,0.3710691823899371,0.08176100628930817,0.09433962264150944,0.12578616352201258
2,0.06289308176100629,0.050314465408805034,0.06918238993710692,0.031446540880503145
3,0.006289308176100629,0.012578616352201259,0.012578616352201259,0.012578616352201259
4 5,0.018867924528301886,0.012578616352201259,0.018867924528301886,0.018867924528301886
