R:A::C:P,0 2,1 4 5,3,6
0 2,0.28199052132701424,0.24915824915824916,0.23595505617977527,0.20202020202020202
1 4 5,0.4312796208530806,0.41245791245791247,0.3707865168539326,0.2878787878787879
3,0.07582938388625593,0.0707070707070707,0.08426966292134831,0.06565656565656566
6,0.2109004739336493,0.2676767676767677,0.3089887640449438,0.4444444444444444
