R:A::C:P,0 2,1 4 5,3,6
0 2,0.08548850574712644,0.10632183908045977,0.03017241379310345,0.028735632183908046
1 4 5,0.1307471264367816,0.17600574712643677,0.04741379310344827,0.040948275862068964
3,0.022988505747126436,0.03017241379310345,0.010775862068965518,0.009339080459770116
6,0.0639367816091954,0.11422413793103449,0.039511494252873564,0.06321839080459771
