R:A::C:P,0 5 6,1 4,2 3
0 5 6,0.1214574898785425,0.044534412955465584,0.06072874493927125
1 4,0.21862348178137653,0.12955465587044535,0.15789473684210525
2 3,0.10121457489878542,0.06477732793522267,0.10121457489878542
