R:A::C:P,0 5,1,2,3 4 6
0 5,0.4148936170212766,0.14893617021276595,0.1276595744680851,0.30851063829787234
1,0.3805309734513274,0.1902654867256637,0.17699115044247787,0.252212389380531
2,0.23423423423423423,0.18018018018018017,0.21621621621621623,0.36936936936936937
3 4 6,0.3157894736842105,0.09473684210526316,0.18947368421052632,0.4
