R:A::C:P,0 5,1,2,3 4 6
0 5,0.0741444866920152,0.026615969581749048,0.022813688212927757,0.055133079847908745
1,0.1634980988593156,0.0817490494296578,0.07604562737642585,0.10836501901140684
2,0.049429657794676805,0.03802281368821293,0.045627376425855515,0.0779467680608365
3 4 6,0.057034220532319393,0.017110266159695818,0.034220532319391636,0.07224334600760456
