R:A::C:P,0 5,1,2,3 4 6
0 5,0.2154696132596685,0.16279069767441862,0.1276595744680851,0.17575757575757575
1,0.47513812154696133,0.5,0.425531914893617,0.34545454545454546
2,0.143646408839779,0.23255813953488372,0.2553191489361702,0.24848484848484848
3 4 6,0.16574585635359115,0.10465116279069768,0.19148936170212766,0.23030303030303031
