R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.375,0.12987012987012986,0.09090909090909091,0.05,0.12,0.0,0.0,0.3333333333333333,0.0
1,0.4642857142857143,0.5714285714285714,0.4318181818181818,0.35,0.36,0.25,0.25,0.1111111111111111,0.2727272727272727
2,0.05357142857142857,0.23376623376623376,0.3181818181818182,0.25,0.2,0.3333333333333333,0.125,0.3333333333333333,0.09090909090909091
3,0.0,0.012987012987012988,0.09090909090909091,0.05,0.12,0.16666666666666666,0.125,0.0,0.0
4,0.017857142857142856,0.0,0.022727272727272728,0.1,0.12,0.08333333333333333,0.125,0.0,0.18181818181818182
5,0.017857142857142856,0.025974025974025976,0.022727272727272728,0.15,0.0,0.0,0.125,0.0,0.0
6,0.017857142857142856,0.0,0.0,0.05,0.0,0.08333333333333333,0.125,0.1111111111111111,0.09090909090909091
7,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.09090909090909091
p,0.017857142857142856,0.025974025974025976,0.022727272727272728,0.0,0.08,0.08333333333333333,0.125,0.0,0.2727272727272727
