R:A::C:P,0,1 3,2 4 5 6
0,0.053231939163498096,0.034220532319391636,0.04182509505703422
1 3,0.13307984790874525,0.13307984790874525,0.22813688212927757
2 4 5 6,0.060836501901140684,0.11406844106463879,0.20152091254752852
