R:A::C:P,0,1 3,2 4 5 6
0,0.4117647058823529,0.2647058823529412,0.3235294117647059
1 3,0.2692307692307692,0.2692307692307692,0.46153846153846156
2 4 5 6,0.16161616161616163,0.30303030303030304,0.5353535353535354
