R:A::C:P,0 2 6,1 4 5,3
0 2 6,0.5490196078431373,0.3137254901960784,0.13725490196078433
1 4 5,0.5789473684210527,0.2932330827067669,0.12781954887218044
3,0.3333333333333333,0.3333333333333333,0.3333333333333333
