R:A::C:P,0 5,1 3,2 4,6
0 5,0.048132183908045974,0.03807471264367816,0.02658045977011494,0.009339080459770116
1 3,0.10775862068965517,0.11566091954022989,0.08548850574712644,0.03807471264367816
2 4,0.06465517241379311,0.07686781609195402,0.07686781609195402,0.031609195402298854
6,0.08405172413793104,0.0653735632183908,0.06824712643678162,0.06321839080459771
